,Pmet,Isorxns,Enzymes,Type
1632,pmet_cplx3_m,cplx3_mNo109,Q9SJV7,Shared
1633,pmet_cplx3_m,cplx3_mNo109,Q9ZU25,Shared
1634,pmet_cplx3_m,cplx3_mNo109,Q9FKS5,Shared
1635,pmet_cplx3_m,cplx3_mNo109,Q94JS0,Shared
1636,pmet_cplx3_m,cplx3_mNo109,F4JWS8,Shared
1637,pmet_cplx3_m,cplx3_mNo109,Q9FLB7,Shared
1638,pmet_cplx3_m,cplx3_mNo110,P42792,Shared
1639,pmet_cplx3_m,cplx3_mNo110,Q42290,Obligate
1640,pmet_cplx3_m,cplx3_mNo110,Q9LXJ2,Obligate
1641,pmet_cplx3_m,cplx3_mNo110,Q9SJV7,Shared
1642,pmet_cplx3_m,cplx3_mNo110,O04308,Shared
1643,pmet_cplx3_m,cplx3_mNo110,Q9FKS5,Shared
1644,pmet_cplx3_m,cplx3_mNo110,Q94JS0,Shared
1645,pmet_cplx3_m,cplx3_mNo110,F4JWS8,Shared
1646,pmet_cplx3_m,cplx3_mNo110,Q9FLB7,Shared
1647,pmet_cplx3_m,cplx3_mNo111,Q42290,Obligate
1648,pmet_cplx3_m,cplx3_mNo111,Q9LXJ2,Obligate
1649,pmet_cplx3_m,cplx3_mNo111,Q9SJV7,Shared
1650,pmet_cplx3_m,cplx3_mNo111,Q9ZU25,Shared
1651,pmet_cplx3_m,cplx3_mNo111,Q9FKS5,Shared
1652,pmet_cplx3_m,cplx3_mNo111,Q94JS0,Shared
1653,pmet_cplx3_m,cplx3_mNo111,F4JWS8,Shared
1654,pmet_cplx3_m,cplx3_mNo111,Q9FLB7,Shared
1655,pmet_cplx3_m,cplx3_mNo112,Q42290,Obligate
1656,pmet_cplx3_m,cplx3_mNo112,Q9LXJ2,Obligate
1657,pmet_cplx3_m,cplx3_mNo112,Q9SJV7,Shared
1658,pmet_cplx3_m,cplx3_mNo112,O04308,Shared
1659,pmet_cplx3_m,cplx3_mNo112,Q9FKS5,Shared
1660,pmet_cplx3_m,cplx3_mNo112,Q94JS0,Shared
1661,pmet_cplx3_m,cplx3_mNo112,F4JWS8,Shared
1662,pmet_cplx3_m,cplx3_mNo112,Q9FLB7,Shared
1663,pmet_cplx3_m,cplx3_mNo113,P42792,Shared
1664,pmet_cplx3_m,cplx3_mNo113,Q42290,Obligate
1665,pmet_cplx3_m,cplx3_mNo113,Q9LK29,Shared
1666,pmet_cplx3_m,cplx3_mNo113,Q9LXJ2,Obligate
1667,pmet_cplx3_m,cplx3_mNo113,Q9LYR2,Shared
1668,pmet_cplx3_m,cplx3_mNo113,Q9ZU25,Shared
1669,pmet_cplx3_m,cplx3_mNo113,Q0WWE3,Shared
1670,pmet_cplx3_m,cplx3_mNo113,F4JWS8,Shared
1671,pmet_cplx3_m,cplx3_mNo113,Q9FLB7,Shared
1672,pmet_cplx3_m,cplx3_mNo114,P42792,Shared
1673,pmet_cplx3_m,cplx3_mNo114,Q42290,Obligate
1674,pmet_cplx3_m,cplx3_mNo114,Q9LK29,Shared
1675,pmet_cplx3_m,cplx3_mNo114,Q9LXJ2,Obligate
1676,pmet_cplx3_m,cplx3_mNo114,Q9LYR2,Shared
1677,pmet_cplx3_m,cplx3_mNo114,O04308,Shared
1678,pmet_cplx3_m,cplx3_mNo114,Q0WWE3,Shared
1679,pmet_cplx3_m,cplx3_mNo114,F4JWS8,Shared
1680,pmet_cplx3_m,cplx3_mNo114,Q9FLB7,Shared
1681,pmet_cplx3_m,cplx3_mNo115,Q42290,Obligate
1682,pmet_cplx3_m,cplx3_mNo115,Q9LK29,Shared
1683,pmet_cplx3_m,cplx3_mNo115,Q9LXJ2,Obligate
1684,pmet_cplx3_m,cplx3_mNo115,Q9LYR2,Shared
1685,pmet_cplx3_m,cplx3_mNo115,Q9ZU25,Shared
1686,pmet_cplx3_m,cplx3_mNo115,Q0WWE3,Shared
1687,pmet_cplx3_m,cplx3_mNo115,F4JWS8,Shared
1688,pmet_cplx3_m,cplx3_mNo115,Q9FLB7,Shared
1689,pmet_cplx3_m,cplx3_mNo116,Q42290,Obligate
1690,pmet_cplx3_m,cplx3_mNo116,Q9LK29,Shared
1691,pmet_cplx3_m,cplx3_mNo116,Q9LXJ2,Obligate
1692,pmet_cplx3_m,cplx3_mNo116,Q9LYR2,Shared
1693,pmet_cplx3_m,cplx3_mNo116,O04308,Shared
1694,pmet_cplx3_m,cplx3_mNo116,Q0WWE3,Shared
1695,pmet_cplx3_m,cplx3_mNo116,F4JWS8,Shared
1696,pmet_cplx3_m,cplx3_mNo116,Q9FLB7,Shared
1697,pmet_cplx3_m,cplx3_mNo117,P42792,Shared
1698,pmet_cplx3_m,cplx3_mNo117,Q42290,Obligate
1699,pmet_cplx3_m,cplx3_mNo117,Q9LXJ2,Obligate
1700,pmet_cplx3_m,cplx3_mNo117,Q9LYR2,Shared
1701,pmet_cplx3_m,cplx3_mNo117,Q9ZU25,Shared
1702,pmet_cplx3_m,cplx3_mNo117,Q9FKS5,Shared
1703,pmet_cplx3_m,cplx3_mNo117,Q0WWE3,Shared
1704,pmet_cplx3_m,cplx3_mNo117,F4JWS8,Shared
1705,pmet_cplx3_m,cplx3_mNo117,Q9FLB7,Shared
1706,pmet_cplx3_m,cplx3_mNo118,P42792,Shared
1707,pmet_cplx3_m,cplx3_mNo118,Q42290,Obligate
1708,pmet_cplx3_m,cplx3_mNo118,Q9LXJ2,Obligate
1709,pmet_cplx3_m,cplx3_mNo118,Q9LYR2,Shared
1710,pmet_cplx3_m,cplx3_mNo118,O04308,Shared
1711,pmet_cplx3_m,cplx3_mNo118,Q9FKS5,Shared
1712,pmet_cplx3_m,cplx3_mNo118,Q0WWE3,Shared
1713,pmet_cplx3_m,cplx3_mNo118,F4JWS8,Shared
1714,pmet_cplx3_m,cplx3_mNo118,Q9FLB7,Shared
1715,pmet_cplx3_m,cplx3_mNo119,Q42290,Obligate
1716,pmet_cplx3_m,cplx3_mNo119,Q9LXJ2,Obligate
1717,pmet_cplx3_m,cplx3_mNo119,Q9LYR2,Shared
1718,pmet_cplx3_m,cplx3_mNo119,Q9ZU25,Shared
1719,pmet_cplx3_m,cplx3_mNo119,Q9FKS5,Shared
1720,pmet_cplx3_m,cplx3_mNo119,Q0WWE3,Shared
1721,pmet_cplx3_m,cplx3_mNo119,F4JWS8,Shared
1722,pmet_cplx3_m,cplx3_mNo119,Q9FLB7,Shared
1723,pmet_cplx3_m,cplx3_mNo120,Q42290,Obligate
1724,pmet_cplx3_m,cplx3_mNo120,Q9LXJ2,Obligate
1725,pmet_cplx3_m,cplx3_mNo120,Q9LYR2,Shared
1726,pmet_cplx3_m,cplx3_mNo120,O04308,Shared
1727,pmet_cplx3_m,cplx3_mNo120,Q9FKS5,Shared
1728,pmet_cplx3_m,cplx3_mNo120,Q0WWE3,Shared
1729,pmet_cplx3_m,cplx3_mNo120,F4JWS8,Shared
1730,pmet_cplx3_m,cplx3_mNo120,Q9FLB7,Shared
1731,pmet_cplx3_m,cplx3_mNo121,P42792,Shared
1732,pmet_cplx3_m,cplx3_mNo121,Q42290,Obligate
1733,pmet_cplx3_m,cplx3_mNo121,Q9LK29,Shared
1734,pmet_cplx3_m,cplx3_mNo121,Q9LXJ2,Obligate
1735,pmet_cplx3_m,cplx3_mNo121,Q9ZU25,Shared
1736,pmet_cplx3_m,cplx3_mNo121,Q94JS0,Shared
1737,pmet_cplx3_m,cplx3_mNo121,Q0WWE3,Shared
1738,pmet_cplx3_m,cplx3_mNo121,F4JWS8,Shared
1739,pmet_cplx3_m,cplx3_mNo121,Q9FLB7,Shared
1740,pmet_cplx3_m,cplx3_mNo122,P42792,Shared
1741,pmet_cplx3_m,cplx3_mNo122,Q42290,Obligate
1742,pmet_cplx3_m,cplx3_mNo122,Q9LK29,Shared
1743,pmet_cplx3_m,cplx3_mNo122,Q9LXJ2,Obligate
1744,pmet_cplx3_m,cplx3_mNo122,O04308,Shared
1745,pmet_cplx3_m,cplx3_mNo122,Q94JS0,Shared
1746,pmet_cplx3_m,cplx3_mNo122,Q0WWE3,Shared
1747,pmet_cplx3_m,cplx3_mNo122,F4JWS8,Shared
1748,pmet_cplx3_m,cplx3_mNo122,Q9FLB7,Shared
1749,pmet_cplx3_m,cplx3_mNo123,Q42290,Obligate
1750,pmet_cplx3_m,cplx3_mNo123,Q9LK29,Shared
1751,pmet_cplx3_m,cplx3_mNo123,Q9LXJ2,Obligate
1752,pmet_cplx3_m,cplx3_mNo123,Q9ZU25,Shared
1753,pmet_cplx3_m,cplx3_mNo123,Q94JS0,Shared
1754,pmet_cplx3_m,cplx3_mNo123,Q0WWE3,Shared
1755,pmet_cplx3_m,cplx3_mNo123,F4JWS8,Shared
1756,pmet_cplx3_m,cplx3_mNo123,Q9FLB7,Shared
1757,pmet_cplx3_m,cplx3_mNo124,Q42290,Obligate
1758,pmet_cplx3_m,cplx3_mNo124,Q9LK29,Shared
1759,pmet_cplx3_m,cplx3_mNo124,Q9LXJ2,Obligate
1760,pmet_cplx3_m,cplx3_mNo124,O04308,Shared
1761,pmet_cplx3_m,cplx3_mNo124,Q94JS0,Shared
1762,pmet_cplx3_m,cplx3_mNo124,Q0WWE3,Shared
1763,pmet_cplx3_m,cplx3_mNo124,F4JWS8,Shared
1764,pmet_cplx3_m,cplx3_mNo124,Q9FLB7,Shared
1765,pmet_cplx3_m,cplx3_mNo125,P42792,Shared
1766,pmet_cplx3_m,cplx3_mNo125,Q42290,Obligate
1767,pmet_cplx3_m,cplx3_mNo125,Q9LXJ2,Obligate
1768,pmet_cplx3_m,cplx3_mNo125,Q9ZU25,Shared
1769,pmet_cplx3_m,cplx3_mNo125,Q9FKS5,Shared
1770,pmet_cplx3_m,cplx3_mNo125,Q94JS0,Shared
1771,pmet_cplx3_m,cplx3_mNo125,Q0WWE3,Shared
1772,pmet_cplx3_m,cplx3_mNo125,F4JWS8,Shared
1773,pmet_cplx3_m,cplx3_mNo125,Q9FLB7,Shared
1774,pmet_cplx3_m,cplx3_mNo126,P42792,Shared
1775,pmet_cplx3_m,cplx3_mNo126,Q42290,Obligate
1776,pmet_cplx3_m,cplx3_mNo126,Q9LXJ2,Obligate
1777,pmet_cplx3_m,cplx3_mNo126,O04308,Shared
1778,pmet_cplx3_m,cplx3_mNo126,Q9FKS5,Shared
1779,pmet_cplx3_m,cplx3_mNo126,Q94JS0,Shared
1780,pmet_cplx3_m,cplx3_mNo126,Q0WWE3,Shared
1781,pmet_cplx3_m,cplx3_mNo126,F4JWS8,Shared
1782,pmet_cplx3_m,cplx3_mNo126,Q9FLB7,Shared
1783,pmet_cplx3_m,cplx3_mNo127,Q42290,Obligate
1784,pmet_cplx3_m,cplx3_mNo127,Q9LXJ2,Obligate
1785,pmet_cplx3_m,cplx3_mNo127,Q9ZU25,Shared
1786,pmet_cplx3_m,cplx3_mNo127,Q9FKS5,Shared
1787,pmet_cplx3_m,cplx3_mNo127,Q94JS0,Shared
1788,pmet_cplx3_m,cplx3_mNo127,Q0WWE3,Shared
1789,pmet_cplx3_m,cplx3_mNo127,F4JWS8,Shared
1790,pmet_cplx3_m,cplx3_mNo127,Q9FLB7,Shared
1791,pmet_cplx3_m,cplx3_mNo128,Q42290,Obligate
1792,pmet_cplx3_m,cplx3_mNo128,Q9LXJ2,Obligate
1793,pmet_cplx3_m,cplx3_mNo128,O04308,Shared
1794,pmet_cplx3_m,cplx3_mNo128,Q9FKS5,Shared
1795,pmet_cplx3_m,cplx3_mNo128,Q94JS0,Shared
1796,pmet_cplx3_m,cplx3_mNo128,Q0WWE3,Shared
1797,pmet_cplx3_m,cplx3_mNo128,F4JWS8,Shared
1798,pmet_cplx3_m,cplx3_mNo128,Q9FLB7,Shared
1799,pmet_cplx4_m,cplx4_mNo1,O22912,Shared
1800,pmet_cplx4_m,cplx4_mNo1,P60620,Obligate
1801,pmet_cplx4_m,cplx4_mNo1,P93285,Obligate
1802,pmet_cplx4_m,cplx4_mNo1,Q9LW15,Shared
1803,pmet_cplx4_m,cplx4_mNo1,Q9S7L9,Shared
1804,pmet_cplx4_m,cplx4_mNo1,Q9SZT8,Obligate
1805,pmet_cplx4_m,cplx4_mNo2,O22912,Shared
1806,pmet_cplx4_m,cplx4_mNo2,P60620,Obligate
1807,pmet_cplx4_m,cplx4_mNo2,P93285,Obligate
1808,pmet_cplx4_m,cplx4_mNo2,Q9S7L9,Shared
1809,pmet_cplx4_m,cplx4_mNo2,Q9SZT8,Obligate
1810,pmet_cplx4_m,cplx4_mNo2,Q9SSB8,Shared
1811,pmet_cplx4_m,cplx4_mNo3,P60620,Obligate
1812,pmet_cplx4_m,cplx4_mNo3,P93285,Obligate
1813,pmet_cplx4_m,cplx4_mNo3,Q9LW15,Shared
1814,pmet_cplx4_m,cplx4_mNo3,Q9S7L9,Shared
1815,pmet_cplx4_m,cplx4_mNo3,Q9SZT8,Obligate
1816,pmet_cplx4_m,cplx4_mNo3,Q9LZQ0,Shared
1817,pmet_cplx4_m,cplx4_mNo4,P60620,Obligate
1818,pmet_cplx4_m,cplx4_mNo4,P93285,Obligate
1819,pmet_cplx4_m,cplx4_mNo4,Q9S7L9,Shared
1820,pmet_cplx4_m,cplx4_mNo4,Q9SZT8,Obligate
1821,pmet_cplx4_m,cplx4_mNo4,Q9SSB8,Shared
1822,pmet_cplx4_m,cplx4_mNo4,Q9LZQ0,Shared
1823,pmet_cplx4_m,cplx4_mNo5,P60620,Obligate
1824,pmet_cplx4_m,cplx4_mNo5,P93285,Obligate
1825,pmet_cplx4_m,cplx4_mNo5,Q9LW15,Shared
1826,pmet_cplx4_m,cplx4_mNo5,Q9S7L9,Shared
1827,pmet_cplx4_m,cplx4_mNo5,Q9SZT8,Obligate
1828,pmet_cplx4_m,cplx4_mNo5,Q9FLK2,Shared
1829,pmet_cplx4_m,cplx4_mNo6,P60620,Obligate
1830,pmet_cplx4_m,cplx4_mNo6,P93285,Obligate
1831,pmet_cplx4_m,cplx4_mNo6,Q9S7L9,Shared
1832,pmet_cplx4_m,cplx4_mNo6,Q9SZT8,Obligate
1833,pmet_cplx4_m,cplx4_mNo6,Q9SSB8,Shared
1834,pmet_cplx4_m,cplx4_mNo6,Q9FLK2,Shared
1835,pmet_cplx4_m,cplx4_mNo7,O22912,Shared
1836,pmet_cplx4_m,cplx4_mNo7,P60620,Obligate
1837,pmet_cplx4_m,cplx4_mNo7,P93285,Obligate
1838,pmet_cplx4_m,cplx4_mNo7,Q9LW15,Shared
1839,pmet_cplx4_m,cplx4_mNo7,Q9SZT8,Obligate
1840,pmet_cplx4_m,cplx4_mNo7,Q945L0,Shared
1841,pmet_cplx4_m,cplx4_mNo8,O22912,Shared
1842,pmet_cplx4_m,cplx4_mNo8,P60620,Obligate
1843,pmet_cplx4_m,cplx4_mNo8,P93285,Obligate
1844,pmet_cplx4_m,cplx4_mNo8,Q9SZT8,Obligate
1845,pmet_cplx4_m,cplx4_mNo8,Q9SSB8,Shared
1846,pmet_cplx4_m,cplx4_mNo8,Q945L0,Shared
1847,pmet_cplx4_m,cplx4_mNo9,P60620,Obligate
1848,pmet_cplx4_m,cplx4_mNo9,P93285,Obligate
1849,pmet_cplx4_m,cplx4_mNo9,Q9LW15,Shared
1850,pmet_cplx4_m,cplx4_mNo9,Q9SZT8,Obligate
1851,pmet_cplx4_m,cplx4_mNo9,Q9LZQ0,Shared
1852,pmet_cplx4_m,cplx4_mNo9,Q945L0,Shared
1853,pmet_cplx4_m,cplx4_mNo10,P60620,Obligate
1854,pmet_cplx4_m,cplx4_mNo10,P93285,Obligate
1855,pmet_cplx4_m,cplx4_mNo10,Q9SZT8,Obligate
1856,pmet_cplx4_m,cplx4_mNo10,Q9SSB8,Shared
1857,pmet_cplx4_m,cplx4_mNo10,Q9LZQ0,Shared
1858,pmet_cplx4_m,cplx4_mNo10,Q945L0,Shared
1859,pmet_cplx4_m,cplx4_mNo11,P60620,Obligate
1860,pmet_cplx4_m,cplx4_mNo11,P93285,Obligate
1861,pmet_cplx4_m,cplx4_mNo11,Q9LW15,Shared
1862,pmet_cplx4_m,cplx4_mNo11,Q9SZT8,Obligate
1863,pmet_cplx4_m,cplx4_mNo11,Q9FLK2,Shared
1864,pmet_cplx4_m,cplx4_mNo11,Q945L0,Shared
1865,pmet_cplx4_m,cplx4_mNo12,P60620,Obligate
1866,pmet_cplx4_m,cplx4_mNo12,P93285,Obligate
1867,pmet_cplx4_m,cplx4_mNo12,Q9SZT8,Obligate
1868,pmet_cplx4_m,cplx4_mNo12,Q9SSB8,Shared
1869,pmet_cplx4_m,cplx4_mNo12,Q9FLK2,Shared
1870,pmet_cplx4_m,cplx4_mNo12,Q945L0,Shared
1871,pmet_cplx4_m,cplx4_mNo13,O22912,Shared
1872,pmet_cplx4_m,cplx4_mNo13,P60620,Obligate
1873,pmet_cplx4_m,cplx4_mNo13,P93285,Obligate
1874,pmet_cplx4_m,cplx4_mNo13,Q9LW15,Shared
1875,pmet_cplx4_m,cplx4_mNo13,Q9SZT8,Obligate
1876,pmet_cplx4_m,cplx4_mNo13,Q9SUD3,Shared
1877,pmet_cplx4_m,cplx4_mNo14,O22912,Shared
1878,pmet_cplx4_m,cplx4_mNo14,P60620,Obligate
1879,pmet_cplx4_m,cplx4_mNo14,P93285,Obligate
1880,pmet_cplx4_m,cplx4_mNo14,Q9SZT8,Obligate
1881,pmet_cplx4_m,cplx4_mNo14,Q9SSB8,Shared
1882,pmet_cplx4_m,cplx4_mNo14,Q9SUD3,Shared
1883,pmet_cplx4_m,cplx4_mNo15,P60620,Obligate
1884,pmet_cplx4_m,cplx4_mNo15,P93285,Obligate
1885,pmet_cplx4_m,cplx4_mNo15,Q9LW15,Shared
1886,pmet_cplx4_m,cplx4_mNo15,Q9SZT8,Obligate
1887,pmet_cplx4_m,cplx4_mNo15,Q9LZQ0,Shared
1888,pmet_cplx4_m,cplx4_mNo15,Q9SUD3,Shared
1889,pmet_cplx4_m,cplx4_mNo16,P60620,Obligate
1890,pmet_cplx4_m,cplx4_mNo16,P93285,Obligate
1891,pmet_cplx4_m,cplx4_mNo16,Q9SZT8,Obligate
1892,pmet_cplx4_m,cplx4_mNo16,Q9SSB8,Shared
1893,pmet_cplx4_m,cplx4_mNo16,Q9LZQ0,Shared
1894,pmet_cplx4_m,cplx4_mNo16,Q9SUD3,Shared
1895,pmet_cplx4_m,cplx4_mNo17,P60620,Obligate
1896,pmet_cplx4_m,cplx4_mNo17,P93285,Obligate
1897,pmet_cplx4_m,cplx4_mNo17,Q9LW15,Shared
1898,pmet_cplx4_m,cplx4_mNo17,Q9SZT8,Obligate
1899,pmet_cplx4_m,cplx4_mNo17,Q9FLK2,Shared
1900,pmet_cplx4_m,cplx4_mNo17,Q9SUD3,Shared
1901,pmet_cplx4_m,cplx4_mNo18,P60620,Obligate
1902,pmet_cplx4_m,cplx4_mNo18,P93285,Obligate
1903,pmet_cplx4_m,cplx4_mNo18,Q9SZT8,Obligate
1904,pmet_cplx4_m,cplx4_mNo18,Q9SSB8,Shared
1905,pmet_cplx4_m,cplx4_mNo18,Q9FLK2,Shared
1906,pmet_cplx4_m,cplx4_mNo18,Q9SUD3,Shared
1907,pmet_cplx5_m,cplx5_mNo1,P60112,Shared
1908,pmet_cplx5_m,cplx5_mNo1,P83483,Shared
1909,pmet_cplx5_m,cplx5_mNo1,P92549,Obligate
1910,pmet_cplx5_m,cplx5_mNo1,Q04613,Shared
1911,pmet_cplx5_m,cplx5_mNo1,Q96250,Obligate
1912,pmet_cplx5_m,cplx5_mNo1,Q96251,Shared
1913,pmet_cplx5_m,cplx5_mNo1,Q96253,Obligate
1914,pmet_cplx5_m,cplx5_mNo1,Q9FT52,Obligate
1915,pmet_cplx5_m,cplx5_mNo2,P60112,Shared
1916,pmet_cplx5_m,cplx5_mNo2,P92549,Obligate
1917,pmet_cplx5_m,cplx5_mNo2,Q04613,Shared
1918,pmet_cplx5_m,cplx5_mNo2,Q96250,Obligate
1919,pmet_cplx5_m,cplx5_mNo2,Q96251,Shared
1920,pmet_cplx5_m,cplx5_mNo2,Q96253,Obligate
1921,pmet_cplx5_m,cplx5_mNo2,Q9FT52,Obligate
1922,pmet_cplx5_m,cplx5_mNo2,P83484,Shared
1923,pmet_cplx5_m,cplx5_mNo3,P60112,Shared
1924,pmet_cplx5_m,cplx5_mNo3,P92549,Obligate
1925,pmet_cplx5_m,cplx5_mNo3,Q04613,Shared
1926,pmet_cplx5_m,cplx5_mNo3,Q96250,Obligate
1927,pmet_cplx5_m,cplx5_mNo3,Q96251,Shared
1928,pmet_cplx5_m,cplx5_mNo3,Q96253,Obligate
1929,pmet_cplx5_m,cplx5_mNo3,Q9FT52,Obligate
1930,pmet_cplx5_m,cplx5_mNo3,Q9C5A9,Shared
1931,pmet_cplx5_m,cplx5_mNo4,P60112,Shared
1932,pmet_cplx5_m,cplx5_mNo4,P83483,Shared
1933,pmet_cplx5_m,cplx5_mNo4,P92549,Obligate
1934,pmet_cplx5_m,cplx5_mNo4,Q04613,Shared
1935,pmet_cplx5_m,cplx5_mNo4,Q96250,Obligate
1936,pmet_cplx5_m,cplx5_mNo4,Q96253,Obligate
1937,pmet_cplx5_m,cplx5_mNo4,Q9FT52,Obligate
1938,pmet_cplx5_m,cplx5_mNo4,Q96252,Shared
1939,pmet_cplx5_m,cplx5_mNo5,P60112,Shared
1940,pmet_cplx5_m,cplx5_mNo5,P92549,Obligate
1941,pmet_cplx5_m,cplx5_mNo5,Q04613,Shared
1942,pmet_cplx5_m,cplx5_mNo5,Q96250,Obligate
1943,pmet_cplx5_m,cplx5_mNo5,Q96253,Obligate
1944,pmet_cplx5_m,cplx5_mNo5,Q9FT52,Obligate
1945,pmet_cplx5_m,cplx5_mNo5,P83484,Shared
1946,pmet_cplx5_m,cplx5_mNo5,Q96252,Shared
1947,pmet_cplx5_m,cplx5_mNo6,P60112,Shared
1948,pmet_cplx5_m,cplx5_mNo6,P92549,Obligate
1949,pmet_cplx5_m,cplx5_mNo6,Q04613,Shared
1950,pmet_cplx5_m,cplx5_mNo6,Q96250,Obligate
1951,pmet_cplx5_m,cplx5_mNo6,Q96253,Obligate
1952,pmet_cplx5_m,cplx5_mNo6,Q9FT52,Obligate
1953,pmet_cplx5_m,cplx5_mNo6,Q9C5A9,Shared
1954,pmet_cplx5_m,cplx5_mNo6,Q96252,Shared
1955,pmet_cplx5_m,cplx5_mNo7,P60112,Shared
1956,pmet_cplx5_m,cplx5_mNo7,P83483,Shared
1957,pmet_cplx5_m,cplx5_mNo7,P92549,Obligate
1958,pmet_cplx5_m,cplx5_mNo7,Q04613,Shared
1959,pmet_cplx5_m,cplx5_mNo7,Q96250,Obligate
1960,pmet_cplx5_m,cplx5_mNo7,Q96251,Shared
1961,pmet_cplx5_m,cplx5_mNo7,Q96253,Obligate
1962,pmet_cplx5_m,cplx5_mNo7,Q9FT52,Obligate
1963,pmet_cplx5_m,cplx5_mNo7,P92547,Shared
1964,pmet_cplx5_m,cplx5_mNo8,P60112,Shared
1965,pmet_cplx5_m,cplx5_mNo8,P92549,Obligate
1966,pmet_cplx5_m,cplx5_mNo8,Q04613,Shared
1967,pmet_cplx5_m,cplx5_mNo8,Q96250,Obligate
1968,pmet_cplx5_m,cplx5_mNo8,Q96251,Shared
1969,pmet_cplx5_m,cplx5_mNo8,Q96253,Obligate
1970,pmet_cplx5_m,cplx5_mNo8,Q9FT52,Obligate
1971,pmet_cplx5_m,cplx5_mNo8,P83484,Shared
1972,pmet_cplx5_m,cplx5_mNo8,P92547,Shared
1973,pmet_cplx5_m,cplx5_mNo9,P60112,Shared
1974,pmet_cplx5_m,cplx5_mNo9,P92549,Obligate
1975,pmet_cplx5_m,cplx5_mNo9,Q04613,Shared
1976,pmet_cplx5_m,cplx5_mNo9,Q96250,Obligate
1977,pmet_cplx5_m,cplx5_mNo9,Q96251,Shared
1978,pmet_cplx5_m,cplx5_mNo9,Q96253,Obligate
1979,pmet_cplx5_m,cplx5_mNo9,Q9FT52,Obligate
1980,pmet_cplx5_m,cplx5_mNo9,Q9C5A9,Shared
1981,pmet_cplx5_m,cplx5_mNo9,P92547,Shared
1982,pmet_cplx5_m,cplx5_mNo10,P60112,Shared
1983,pmet_cplx5_m,cplx5_mNo10,P83483,Shared
1984,pmet_cplx5_m,cplx5_mNo10,P92549,Obligate
1985,pmet_cplx5_m,cplx5_mNo10,Q04613,Shared
1986,pmet_cplx5_m,cplx5_mNo10,Q96250,Obligate
1987,pmet_cplx5_m,cplx5_mNo10,Q96253,Obligate
1988,pmet_cplx5_m,cplx5_mNo10,Q9FT52,Obligate
1989,pmet_cplx5_m,cplx5_mNo10,Q96252,Shared
1990,pmet_cplx5_m,cplx5_mNo10,P92547,Shared
1991,pmet_cplx5_m,cplx5_mNo11,P60112,Shared
1992,pmet_cplx5_m,cplx5_mNo11,P92549,Obligate
1993,pmet_cplx5_m,cplx5_mNo11,Q04613,Shared
1994,pmet_cplx5_m,cplx5_mNo11,Q96250,Obligate
1995,pmet_cplx5_m,cplx5_mNo11,Q96253,Obligate
1996,pmet_cplx5_m,cplx5_mNo11,Q9FT52,Obligate
1997,pmet_cplx5_m,cplx5_mNo11,P83484,Shared
1998,pmet_cplx5_m,cplx5_mNo11,Q96252,Shared
1999,pmet_cplx5_m,cplx5_mNo11,P92547,Shared
2000,pmet_cplx5_m,cplx5_mNo12,P60112,Shared
2001,pmet_cplx5_m,cplx5_mNo12,P92549,Obligate
2002,pmet_cplx5_m,cplx5_mNo12,Q04613,Shared
2003,pmet_cplx5_m,cplx5_mNo12,Q96250,Obligate
2004,pmet_cplx5_m,cplx5_mNo12,Q96253,Obligate
2005,pmet_cplx5_m,cplx5_mNo12,Q9FT52,Obligate
2006,pmet_cplx5_m,cplx5_mNo12,Q9C5A9,Shared
2007,pmet_cplx5_m,cplx5_mNo12,Q96252,Shared
2008,pmet_cplx5_m,cplx5_mNo12,P92547,Shared
2009,pmet_cplx5_m,cplx5_mNo13,P60112,Shared
2010,pmet_cplx5_m,cplx5_mNo13,P83483,Shared
2011,pmet_cplx5_m,cplx5_mNo13,P92549,Obligate
2012,pmet_cplx5_m,cplx5_mNo13,Q96250,Obligate
2013,pmet_cplx5_m,cplx5_mNo13,Q96251,Shared
2014,pmet_cplx5_m,cplx5_mNo13,Q96253,Obligate
2015,pmet_cplx5_m,cplx5_mNo13,Q9FT52,Obligate
2016,pmet_cplx5_m,cplx5_mNo14,P60112,Shared
2017,pmet_cplx5_m,cplx5_mNo14,P92549,Obligate
2018,pmet_cplx5_m,cplx5_mNo14,Q96250,Obligate
2019,pmet_cplx5_m,cplx5_mNo14,Q96251,Shared
2020,pmet_cplx5_m,cplx5_mNo14,Q96253,Obligate
2021,pmet_cplx5_m,cplx5_mNo14,Q9FT52,Obligate
2022,pmet_cplx5_m,cplx5_mNo14,P83484,Shared
2023,pmet_cplx5_m,cplx5_mNo15,P60112,Shared
2024,pmet_cplx5_m,cplx5_mNo15,P92549,Obligate
2025,pmet_cplx5_m,cplx5_mNo15,Q96250,Obligate
2026,pmet_cplx5_m,cplx5_mNo15,Q96251,Shared
2027,pmet_cplx5_m,cplx5_mNo15,Q96253,Obligate
2028,pmet_cplx5_m,cplx5_mNo15,Q9FT52,Obligate
2029,pmet_cplx5_m,cplx5_mNo15,Q9C5A9,Shared
2030,pmet_cplx5_m,cplx5_mNo16,P60112,Shared
2031,pmet_cplx5_m,cplx5_mNo16,P83483,Shared
2032,pmet_cplx5_m,cplx5_mNo16,P92549,Obligate
2033,pmet_cplx5_m,cplx5_mNo16,Q96250,Obligate
2034,pmet_cplx5_m,cplx5_mNo16,Q96253,Obligate
2035,pmet_cplx5_m,cplx5_mNo16,Q9FT52,Obligate
